x_value,total_1,total_2
1667,2749,1764
1668,2754,1768
1669,2758,1764
1670,2760,1760
1671,2767,1763
1672,2773,1767
1673,2778,1769
1674,2774,1764
1675,2774,1763
1676,2782,1763
1677,2784,1761
1678,2780,1756
1679,2774,1762
1680,2772,1762
1681,2768,1764
1682,2762,1759
1683,2770,1755
1684,2777,1754
1685,2776,1759
1686,2782,1765
1687,2782,1761
1688,2785,1766
1689,2785,1769
1690,2783,1769
1691,2787,1771
1692,2784,1767
1693,2792,1771
1694,2796,1772
1695,2804,1775
1696,2810,1776
1697,2807,1778
1698,2804,1776
1699,2805,1779
1700,2803,1780
1701,2798,1779
1702,2794,1781
1703,2798,1776
1704,2796,1772
1705,2804,1776
1706,2805,1780
1707,2802,1784
1708,2799,1780
1709,2793,1786
1710,2794,1789
1711,2793,1794
1712,2790,1796
1713,2786,1796
1714,2783,1799
1715,2778,1805
1716,2785,1804
1717,2793,1807
1718,2797,1804
1719,2799,1799
1720,2801,1797
1721,2806,1802
1722,2812,1807
1723,2809,1807
1724,2812,1813
1725,2813,1808
1726,2809,1814
1727,2814,1812
1728,2815,1815
1729,2811,1815
1730,2812,1811
1731,2812,1814
1732,2807,1817
1733,2806,1820
1734,2801,1816
1735,2798,1822
1736,2794,1817
1737,2795,1816
1738,2795,1817
1739,2792,1814
1740,2786,1813
1741,2780,1811
1742,2781,1813
1743,2781,1811
1744,2789,1811
1745,2793,1816
1746,2800,1814
1747,2800,1814
1748,2807,1810
1749,2806,1807
1750,2810,1810
1751,2805,1805
1752,2801,1803
1753,2797,1809
1754,2800,1809
1755,2797,1806
1756,2796,1810
1757,2804,1814
1758,2811,1812
1759,2814,1814
1760,2813,1819
1761,2813,1822
1762,2815,1819
1763,2823,1824
1764,2829,1825
1765,2825,1828
1766,2822,1828
1767,2818,1826
1768,2821,1827
1769,2817,1830
1770,2822,1832
1771,2821,1838
1772,2816,1842
1773,2818,1838
1774,2814,1840
1775,2818,1846
1776,2813,1846
1777,2817,1852
1778,2818,1848
1779,2817,1847
1780,2815,1848
1781,2821,1852
1782,2820,1850
1783,2826,1848
1784,2828,1849
1785,2828,1851
1786,2825,1856
1787,2827,1862
1788,2827,1868
1789,2835,1870
1790,2830,1874
1791,2832,1874
1792,2830,1876
1793,2836,1877
1794,2832,1880
1795,2833,1875
1796,2836,1871
1797,2834,1868
1798,2831,1873
1799,2835,1874
1800,2833,1875
1801,2837,1878
1802,2838,1884
1803,2835,1884
1804,2840,1879
1805,2842,1884
1806,2848,1883
1807,2849,1888
1808,2854,1888
1809,2851,1893
1810,2856,1898
1811,2862,1898
1812,2860,1895
1813,2861,1897
1814,2869,1899
1815,2875,1894
1816,2870,1897
1817,2868,1903
1818,2871,1907
1819,2871,1902
1820,2872,1898
1821,2866,1900
1822,2862,1895
1823,2861,1894
1824,2857,1890
1825,2851,1887
1826,2851,1882
1827,2855,1886
1828,2850,1882
1829,2846,1880
1830,2852,1882
1831,2856,1880
1832,2857,1880
1833,2864,1886
1834,2865,1881
1835,2872,1877
1836,2868,1878
1837,2867,1884
1838,2862,1889
1839,2863,1886
1840,2867,1881
1841,2873,1885
1842,2871,1890
1843,2873,1891
1844,2876,1890
1845,2879,1896
1846,2875,1895
1847,2872,1899
1848,2871,1896
1849,2866,1891
1850,2862,1891
1851,2857,1895
1852,2859,1897
1853,2861,1897
1854,2862,1898
1855,2857,1894
1856,2852,1894
1857,2852,1890
1858,2852,1890
1859,2860,1888
1860,2856,1891
1861,2861,1892
1862,2867,1892
1863,2865,1892
1864,2871,1891
1865,2866,1895
1866,2874,1897
1867,2882,1897
1868,2880,1895
1869,2883,1895
1870,2884,1898
1871,2881,1893
1872,2882,1896
1873,2889,1898
1874,2885,1896
1875,2889,1891
1876,2887,1895
1877,2890,1890
1878,2892,1885
1879,2891,1886
1880,2895,1881
1881,2893,1879
1882,2897,1882
1883,2900,1880
1884,2908,1876
1885,2904,1876
1886,2905,1878
1887,2901,1883
1888,2909,1886
1889,2905,1883
1890,2901,1884
1891,2900,1879
1892,2903,1877
1893,2906,1876
1894,2910,1873
1895,2908,1876
1896,2906,1871
1897,2908,1873
1898,2914,1874
1899,2914,1869
1900,2914,1865
1901,2910,1862
1902,2913,1861
1903,2912,1861
1904,2912,1860
1905,2908,1858
1906,2902,1859
1907,2903,1855
1908,2907,1857
1909,2910,1854
1910,2904,1849
1911,2905,1846
1912,2899,1843
1913,2902,1838
1914,2907,1838
1915,2906,1841
1916,2907,1844
1917,2914,1849
1918,2915,1845
1919,2916,1842
1920,2922,1838
1921,2921,1840
1922,2918,1840
1923,2922,1838
1924,2917,1833
1925,2919,1828
1926,2914,1825
1927,2913,1828
1928,2914,1825
1929,2914,1829
1930,2917,1825
1931,2918,1820
1932,2924,1819
1933,2920,1823
1934,2918,1827
1935,2918,1825
1936,2914,1825
1937,2908,1824
1938,2912,1821
1939,2906,1821
1940,2912,1817
1941,2913,1812
1942,2919,1818
1943,2924,1818
1944,2925,1817
1945,2919,1822
1946,2923,1828
1947,2924,1823
1948,2923,1828
1949,2923,1834
1950,2930,1840
1951,2936,1840
1952,2938,1842
1953,2945,1839
1954,2947,1840
1955,2955,1843
1956,2963,1847
1957,2967,1843
1958,2961,1846
1959,2955,1845
1960,2955,1848
1961,2963,1849
1962,2964,1851
1963,2965,1851
1964,2965,1848
1965,2966,1844
1966,2966,1842
1967,2972,1845
1968,2969,1846
1969,2971,1841
1970,2969,1844
1971,2965,1840
1972,2969,1844
1973,2971,1840
1974,2969,1837
1975,2971,1840
1976,2966,1839
1977,2963,1842
1978,2957,1842
1979,2959,1844
1980,2958,1839
1981,2964,1838
1982,2969,1839
1983,2968,1835
1984,2964,1830
1985,2960,1836
1986,2967,1831
1987,2962,1835
1988,2962,1836
1989,2962,1832
1990,2968,1838
1991,2968,1836
1992,2962,1834
1993,2970,1837
1994,2964,1838
1995,2965,1839
1996,2961,1842
1997,2961,1840
1998,2963,1841
1999,2971,1840
2000,2976,1837
2001,2978,1842
2002,2980,1840
2003,2984,1844
2004,2990,1849
2005,2998,1851
2006,2992,1857
2007,2990,1859
2008,2995,1864
2009,3003,1870
2010,2998,1870
2011,2994,1873
2012,3001,1871
2013,3009,1875
2014,3014,1870
2015,3018,1866
2016,3013,1861
2017,3021,1859
2018,3025,1856
2019,3029,1859
2020,3027,1855
2021,3034,1850
2022,3032,1851
2023,3029,1848
2024,3027,1854
2025,3029,1856
2026,3027,1859
2027,3022,1856
2028,3025,1860
2029,3031,1862
2030,3036,1863
2031,3030,1859
2032,3031,1858
2033,3031,1860
2034,3035,1859
2035,3035,1858
2036,3039,1860
2037,3036,1864
2038,3043,1870
2039,3046,1869
2040,3046,1865
2041,3047,1871
2042,3043,1876
2043,3044,1879
2044,3049,1882
2045,3057,1884
2046,3063,1887
2047,3068,1883
2048,3072,1880
2049,3075,1882
2050,3070,1881
2051,3066,1887
2052,3070,1888
2053,3064,1892
2054,3061,1897
2055,3065,1895
2056,3063,1894
2057,3070,1889
2058,3069,1893
2059,3072,1892
2060,3074,1893
2061,3073,1895
2062,3070,1890
2063,3075,1896
2064,3077,1900
2065,3080,1903
2066,3075,1901
2067,3083,1904
2068,3086,1899
2069,3094,1905
2070,3097,1906
2071,3091,1912
2072,3095,1909
2073,3094,1915
2074,3099,1915
2075,3095,1911
2076,3089,1910
2077,3088,1916
2078,3092,1917
2079,3097,1914
2080,3099,1915
2081,3102,1911
2082,3109,1916
2083,3112,1920
2084,3111,1924
2085,3118,1922
2086,3112,1925
2087,3116,1921
2088,3117,1917
2089,3119,1920
2090,3118,1918
2091,3124,1923
2092,3128,1928
2093,3136,1923
2094,3143,1927
2095,3140,1925
2096,3147,1927
2097,3145,1923
2098,3151,1920
2099,3157,1920
2100,3154,1924
2101,3150,1927
2102,3144,1925
2103,3140,1921
2104,3144,1921
2105,3150,1923
2106,3151,1922
2107,3158,1918
2108,3156,1915
2109,3162,1915
2110,3164,1919
2111,3171,1918
2112,3177,1924
2113,3180,1927
2114,3186,1925
2115,3186,1922
2116,3182,1925
2117,3184,1926
2118,3184,1924
2119,3179,1930
2120,3184,1929
2121,3180,1927
2122,3185,1931
2123,3183,1926
2124,3187,1929
2125,3182,1928
2126,3185,1923
2127,3186,1923
2128,3189,1925
2129,3196,1927
2130,3204,1928
2131,3212,1923
2132,3212,1927
2133,3217,1925
2134,3219,1926
2135,3222,1929
2136,3223,1926
2137,3228,1928
2138,3229,1934
2139,3235,1929
2140,3232,1928
2141,3233,1934
2142,3241,1939
2143,3247,1944
2144,3241,1949
2145,3243,1952
2146,3238,1948
2147,3240,1952
2148,3238,1948
2149,3242,1953
2150,3236,1959
2151,3244,1962
2152,3252,1960
2153,3256,1959
2154,3261,1960
2155,3268,1962
2156,3272,1963
2157,3280,1963
2158,3282,1969
2159,3280,1964
2160,3281,1963
2161,3287,1966
2162,3283,1971
2163,3286,1967
2164,3280,1970
2165,3279,1970
2166,3277,1975
2167,3271,1981
2168,3265,1983
2169,3259,1978
2170,3265,1973
2171,3259,1979
2172,3264,1984
2173,3269,1981
2174,3272,1977
2175,3266,1983
2176,3263,1983
2177,3264,1984
2178,3270,1979
2179,3269,1985
2180,3275,1987
2181,3282,1993
2182,3286,1993
2183,3288,1988
2184,3296,1991
2185,3293,1990
2186,3290,1995
2187,3298,1993
2188,3297,1998
2189,3303,2002
2190,3300,2000
2191,3297,1995
2192,3291,1999
2193,3288,2005
2194,3288,2009
2195,3282,2014
2196,3286,2011
2197,3290,2008
2198,3285,2006
2199,3281,2010
2200,3286,2016
2201,3292,2021
2202,3291,2026
2203,3286,2032
2204,3291,2030
2205,3293,2035
2206,3289,2031
2207,3286,2034
2208,3282,2031
2209,3277,2033
2210,3278,2032
2211,3280,2033
2212,3288,2038
2213,3284,2043
2214,3287,2045
2215,3285,2041
2216,3290,2039
2217,3289,2043
2218,3291,2041
2219,3297,2042
2220,3292,2037
2221,3297,2041
2222,3300,2045
2223,3306,2043
2224,3302,2049
2225,3298,2049
2226,3296,2047
2227,3290,2048
2228,3297,2043
2229,3303,2044
2230,3309,2043
2231,3311,2048
2232,3308,2045
2233,3307,2040
2234,3305,2042
2235,3307,2046
2236,3315,2045
2237,3313,2048
2238,3312,2053
2239,3318,2058
2240,3318,2056
2241,3315,2054
2242,3313,2051
2243,3310,2055
2244,3317,2053
2245,3323,2051
2246,3323,2051
2247,3329,2046
2248,3330,2047
2249,3328,2052
2250,3330,2052
2251,3329,2051
2252,3328,2049
2253,3323,2053
2254,3317,2054
2255,3311,2052
2256,3305,2058
2257,3307,2054
2258,3304,2050
2259,3306,2048
2260,3304,2052
2261,3300,2049
2262,3304,2053
2263,3311,2054
2264,3310,2060
2265,3317,2064
2266,3313,2061
2267,3307,2059
2268,3310,2065
2269,3311,2067
2270,3312,2070
2271,3317,2066
2272,3324,2062
2273,3323,2065
2274,3324,2069
2275,3329,2068
2276,3331,2067
2277,3336,2071
2278,3333,2069
2279,3336,2064
2280,3336,2061
2281,3339,2064
2282,3346,2069
2283,3351,2064
2284,3346,2065
2285,3351,2061
2286,3356,2064
2287,3352,2070
2288,3359,2067
2289,3355,2069
2290,3355,2073
2291,3350,2070
2292,3352,2066
2293,3358,2069
2294,3355,2064
2295,3355,2070
2296,3351,2067
2297,3351,2064
2298,3345,2062
2299,3348,2066
2300,3349,2068
2301,3356,2069
2302,3364,2065
2303,3372,2065
2304,3376,2061
2305,3372,2062
2306,3372,2057
2307,3370,2063
2308,3364,2061
2309,3365,2061
2310,3372,2066
2311,3369,2064
2312,3377,2069
2313,3377,2068
2314,3376,2064
2315,3370,2059
2316,3377,2054
2317,3378,2050
2318,3377,2047
2319,3385,2048
2320,3384,2050
2321,3392,2056
2322,3391,2054
2323,3387,2049
2324,3390,2049
2325,3388,2055
2326,3382,2061
2327,3387,2067
2328,3386,2072
2329,3394,2067
2330,3388,2063
2331,3395,2066
2332,3398,2067
2333,3405,2069
2334,3404,2072
2335,3412,2072
2336,3418,2068
2337,3417,2068
2338,3420,2071
2339,3420,2069
2340,3421,2071
2341,3424,2066
2342,3419,2064
2343,3423,2060
2344,3431,2055
2345,3428,2059
2346,3436,2059
2347,3442,2063
2348,3447,2064
2349,3441,2066
2350,3445,2066
2351,3442,2067
2352,3436,2072
2353,3434,2076
2354,3433,2078
2355,3435,2082
2356,3435,2079
2357,3435,2080
2358,3432,2078
2359,3439,2081
2360,3443,2082
2361,3440,2080
2362,3442,2075
2363,3443,2075
2364,3440,2070
2365,3444,2066
2366,3444,2066
2367,3449,2071
2368,3446,2077
2369,3448,2075
2370,3452,2079
2371,3448,2081
2372,3453,2083
2373,3455,2082
2374,3449,2079
2375,3454,2084
2376,3451,2090
2377,3445,2085
2378,3440,2089
2379,3438,2093
2380,3432,2092
2381,3433,2091
2382,3440,2091
2383,3443,2089
2384,3445,2084
2385,3452,2088
2386,3447,2092
2387,3452,2094
2388,3453,2093
2389,3459,2098
2390,3467,2102
2391,3461,2103
2392,3465,2109
2393,3468,2113
2394,3469,2114
2395,3467,2112
2396,3466,2113
2397,3461,2119
2398,3464,2124
2399,3467,2121
2400,3472,2121
2401,3477,2121
2402,3477,2123
2403,3483,2125
2404,3491,2121
2405,3499,2123
2406,3499,2129
2407,3496,2124
2408,3497,2123
2409,3500,2122
2410,3496,2121
2411,3498,2122
2412,3503,2119
2413,3510,2115
2414,3504,2114
2415,3508,2113
2416,3503,2116
2417,3500,2121
2418,3498,2120
2419,3498,2116
2420,3502,2115
2421,3503,2110
2422,3502,2105
2423,3509,2109
2424,3507,2113
2425,3514,2116
2426,3517,2112
2427,3514,2112
2428,3514,2107
2429,3508,2111
2430,3509,2116
2431,3507,2121
2432,3501,2117
2433,3502,2113
2434,3500,2109
2435,3495,2105
2436,3493,2100
2437,3501,2096
2438,3503,2094
2439,3511,2090
2440,3509,2096
2441,3506,2097
2442,3503,2101
2443,3505,2099
2444,3500,2098
2445,3503,2103
2446,3507,2109
2447,3510,2112
2448,3514,2113
2449,3522,2117
2450,3520,2114
2451,3518,2117
2452,3525,2117
2453,3531,2115
2454,3530,2118
2455,3529,2119
2456,3536,2115
2457,3534,2117
2458,3541,2118
2459,3544,2114
2460,3540,2114
2461,3548,2117
2462,3556,2112
2463,3560,2108
2464,3562,2114
2465,3562,2112
2466,3563,2110
2467,3566,2112
2468,3571,2112
2469,3574,2108
2470,3579,2104
2471,3582,2107
2472,3585,2104
2473,3584,2105
2474,3590,2110
2475,3598,2105
2476,3604,2105
2477,3607,2103
2478,3609,2100
2479,3613,2099
2480,3608,2095
2481,3615,2094
2482,3623,2096
2483,3621,2093
2484,3627,2094
2485,3629,2093
2486,3631,2098
2487,3633,2095
2488,3638,2091
2489,3638,2092
2490,3645,2098
2491,3653,2099
2492,3660,2095
2493,3657,2097
2494,3663,2095
2495,3663,2092
2496,3663,2096
2497,3670,2091
2498,3677,2092
2499,3683,2095
2500,3679,2094
2501,3686,2094
2502,3687,2091
2503,3684,2086
2504,3692,2086
2505,3687,2083
2506,3687,2087
2507,3690,2084
2508,3696,2084
2509,3697,2089
2510,3704,2087
2511,3699,2084
2512,3693,2090
2513,3701,2093
2514,3700,2092
2515,3706,2095
2516,3706,2094
2517,3710,2094
2518,3704,2090
2519,3701,2085
2520,3702,2089
2521,3706,2090
2522,3706,2088
2523,3710,2090
2524,3712,2094
2525,3709,2092
2526,3708,2087
2527,3703,2093
2528,3701,2091
2529,3699,2095
2530,3707,2100
2531,3701,2096
2532,3706,2099
2533,3706,2102
2534,3704,2106
2535,3699,2102
2536,3697,2104
2537,3695,2109
2538,3701,2107
2539,3704,2109
2540,3706,2113
2541,3709,2110
2542,3711,2107
2543,3715,2113
2544,3714,2108
2545,3712,2103
2546,3719,2100
2547,3716,2096
2548,3715,2102
2549,3718,2108
2550,3724,2113
2551,3732,2117
2552,3737,2117
2553,3741,2114
2554,3741,2120
2555,3748,2125
2556,3744,2122
2557,3748,2121
2558,3750,2116
2559,3746,2118
2560,3744,2114
2561,3742,2116
2562,3746,2117
2563,3742,2118
2564,3743,2117
2565,3740,2118
2566,3746,2119
2567,3745,2118
2568,3744,2122
2569,3745,2117
2570,3750,2114
2571,3752,2120
2572,3754,2126
2573,3762,2125
2574,3756,2120
2575,3755,2122
2576,3757,2123
2577,3751,2123
2578,3746,2129
2579,3750,2129
2580,3754,2135
2581,3754,2135
2582,3761,2137
2583,3759,2136
2584,3761,2132
2585,3764,2129
2586,3768,2131
2587,3767,2126
2588,3764,2127
2589,3764,2126
2590,3762,2127
2591,3759,2133
2592,3767,2131
2593,3768,2135
2594,3765,2131
2595,3770,2127
2596,3765,2123
2597,3767,2127
2598,3766,2127
2599,3773,2122
2600,3776,2126
2601,3771,2131
2602,3774,2131
2603,3781,2134
2604,3777,2136
2605,3777,2141
2606,3784,2146
2607,3791,2143
2608,3790,2146
2609,3786,2150
2610,3781,2147
2611,3780,2146
2612,3779,2145
2613,3779,2151
2614,3785,2147
2615,3793,2152
2616,3797,2156
2617,3796,2152
2618,3799,2157
2619,3793,2153
2620,3800,2152
2621,3806,2151
2622,3810,2150
2623,3809,2145
2624,3805,2140
2625,3799,2135
2626,3802,2134
2627,3808,2129
2628,3816,2127
2629,3824,2124
2630,3832,2127
2631,3832,2124
2632,3838,2130
2633,3838,2126
2634,3843,2122
2635,3846,2120
2636,3850,2122
2637,3844,2120
2638,3839,2122
2639,3835,2122
2640,3833,2128
2641,3829,2123
2642,3836,2124
2643,3835,2128
2644,3831,2129
2645,3839,2126
2646,3842,2125
2647,3837,2128
2648,3832,2133
2649,3829,2134
2650,3827,2132
2651,3822,2137
2652,3822,2137
2653,3816,2139
2654,3815,2145
2655,3821,2149
2656,3819,2152
2657,3815,2150
2658,3814,2151
2659,3809,2150
2660,3804,2152
2661,3807,2155
2662,3812,2153
2663,3816,2157
2664,3811,2153
2665,3809,2158
2666,3815,2158
2667,3818,2157
2668,3821,2159
2669,3826,2157
2670,3827,2153
2671,3830,2157
2672,3825,2153
2673,3830,2149
2674,3833,2153
2675,3828,2159
2676,3823,2164
2677,3827,2167
2678,3830,2166
2679,3826,2165
2680,3821,2171
2681,3817,2170
2682,3812,2167
2683,3814,2172
2684,3817,2167
2685,3821,2173
2686,3826,2174
2687,3822,2177
2688,3829,2178
2689,3827,2178
2690,3823,2174
2691,3820,2178
2692,3814,2184
2693,3811,2180
2694,3811,2181
2695,3818,2187
2696,3826,2188
2697,3829,2192
2698,3835,2192
2699,3831,2191
2700,3826,2197
2701,3820,2195
2702,3814,2197
2703,3818,2193
2704,3818,2188
2705,3817,2190
2706,3812,2189
2707,3810,2192
2708,3810,2190
2709,3805,2193
2710,3799,2199
2711,3795,2204
2712,3795,2210
